,CustID,Zip_Code,Gender,Income_(per/month),Education,Age,Profession,Gourment_affinity,Cooking_affinity,Travel_affinity,social_media_affinity,qsr_visits,competitor_visits,food_apps,premium_customer_flag,non_premium_customers,premium_customer_model_probability,non_premium_customer_model_probability,Customer_Classification,Potential_Non_potential_customer_classification
624,625,410203,Male,139866,Master's Degree,54,Product_Manager,1,0,1,1,9,13,1,0,1,0.5967565465347459,0.17,Premium_Customer,Prospect_Potential_Customer
625,626,410203,Female,61969,Bachelor's Degree,38,Blockchain_Developer,0,0,1,0,10,27,0,0,1,0.3069632325769694,0.57,Non_Premium_Customer,Prospect_Potential_Customer
626,627,410203,Female,40808,Post Doctoral Degree,29,Corporate_Lawyer,1,1,1,0,21,29,0,0,1,0.6139471656951302,0.58,Potential_Customer,Prospect_Potential_Customer
627,628,410203,Female,32642,Master's Degree,55,Management_Consultant,0,1,1,0,20,24,0,1,0,0.48820761819857983,0.56,Non_Premium_Customer,Prospect_Potential_Customer
628,629,410203,Male,123740,Master's Degree,44,Blockchain_Developer,1,1,0,0,25,11,1,1,0,0.4309964155909235,0.62,Non_Premium_Customer,Prospect_Potential_Customer
629,630,410203,Female,173634,Bachelor's Degree,30,Investment Banker,1,0,1,0,5,23,0,1,0,0.44214288985934835,0.58,Non_Premium_Customer,Prospect_Potential_Customer
630,631,411019,Female,125874,Master's Degree,33,Investment Banker,0,0,0,1,9,18,1,1,0,0.477840753339137,0.69,Non_Premium_Customer,Prospect_Potential_Customer
631,632,411019,Male,132189,Post Doctoral Degree,48,Management_Consultant,0,0,1,0,3,20,0,1,0,0.6057308397813363,0.52,Potential_Customer,Prospect_Potential_Customer
632,633,411019,Male,196328,Bachelor's Degree,49,Investment Banker,1,1,1,0,25,15,0,0,1,0.5402399548029065,0.49,Potential_Customer,Prospect_Potential_Customer
633,634,411019,Female,167554,Bachelor's Degree,56,Product_Manager,0,0,1,1,20,16,0,1,0,0.5149767431016716,0.49,Potential_Customer,Prospect_Potential_Customer
634,635,411019,Male,101037,Post Doctoral Degree,52,Product_Manager,0,1,1,0,25,19,1,0,1,0.6448477176060692,0.75,Potential_Customer,Prospect_Potential_Customer
635,636,411019,Male,123111,Post Doctoral Degree,33,Investment Banker,0,0,0,0,28,24,1,1,0,0.5496459982279739,0.49,Potential_Customer,Prospect_Potential_Customer
636,637,411019,Male,129690,Master's Degree,60,Machine_Learning_Expert,0,0,0,0,25,29,0,1,0,0.35115937099825745,0.38,Non_Potential_Customer,Prospect_Non_Potential_Customer
637,638,411019,Female,148967,Bachelor's Degree,40,Investment Banker,1,0,1,0,7,1,0,1,0,0.5382399367292311,0.24,Premium_Customer,Prospect_Potential_Customer
638,639,411019,Male,110588,Post Doctoral Degree,33,Data_Scientist,1,0,1,1,21,5,0,1,0,0.5934867981994264,0.2,Premium_Customer,Prospect_Potential_Customer
639,640,411019,Male,39408,Post Doctoral Degree,27,Product_Manager,1,1,0,0,17,29,1,1,0,0.5724041512681858,0.47,Potential_Customer,Prospect_Potential_Customer
640,641,411012,Female,106403,Master's Degree,41,Data_Scientist,0,1,1,0,25,19,0,1,0,0.4455387321597463,0.68,Non_Premium_Customer,Prospect_Potential_Customer
641,642,411012,Male,99978,Bachelor's Degree,25,Product_Manager,0,1,0,0,26,19,0,1,0,0.5305506446979447,0.78,Potential_Customer,Prospect_Potential_Customer
642,643,411012,Male,140289,Master's Degree,43,Data_Scientist,1,1,0,1,7,21,1,1,0,0.4324111664463678,0.8,Non_Premium_Customer,Prospect_Potential_Customer
643,644,411012,Female,33786,Master's Degree,36,Management_Consultant,0,1,0,1,27,3,1,0,1,0.5236778815296388,0.54,Potential_Customer,Prospect_Potential_Customer
644,645,411012,Female,127263,Post Doctoral Degree,35,Data_Scientist,1,1,0,0,14,19,0,0,1,0.4893222408077767,0.79,Non_Premium_Customer,Prospect_Potential_Customer
645,646,411012,Male,106981,Bachelor's Degree,25,Full_Stack_Software_Developer,1,1,1,1,13,26,0,1,0,0.4269565985661976,0.36,Non_Potential_Customer,Prospect_Non_Potential_Customer
646,647,411012,Female,50577,Bachelor's Degree,44,Full_Stack_Software_Developer,0,0,1,0,25,22,1,1,0,0.34400865544336945,0.39,Non_Potential_Customer,Prospect_Non_Potential_Customer
647,648,411012,Female,192048,Master's Degree,25,Product_Manager,0,1,0,0,13,20,1,1,0,0.5180733150509237,0.28,Premium_Customer,Prospect_Potential_Customer
648,649,411012,Male,70578,Master's Degree,58,Full_Stack_Software_Developer,0,0,1,0,16,14,1,0,1,0.49081413813200236,0.3,Non_Potential_Customer,Prospect_Non_Potential_Customer
649,650,411012,Female,182225,Post Doctoral Degree,55,Full_Stack_Software_Developer,1,0,1,1,30,18,1,0,1,0.4963962605637267,0.33,Non_Potential_Customer,Prospect_Non_Potential_Customer
650,651,411048,Female,193722,Bachelor's Degree,52,Corporate_Lawyer,1,0,1,1,20,1,0,1,0,0.6076296079991945,0.55,Potential_Customer,Prospect_Potential_Customer
651,652,411048,Male,55296,Post Doctoral Degree,25,Investment Banker,1,0,1,0,16,5,1,1,0,0.6417199901653087,0.48,Potential_Customer,Prospect_Potential_Customer
652,653,411048,Female,159746,Bachelor's Degree,30,Blockchain_Developer,1,0,1,1,22,24,1,1,0,0.28470071168990996,0.44,Non_Potential_Customer,Prospect_Non_Potential_Customer
653,654,411048,Male,144454,Post Doctoral Degree,27,Full_Stack_Software_Developer,1,1,0,1,26,19,1,0,1,0.5290806553506132,0.53,Potential_Customer,Prospect_Potential_Customer
654,655,411048,Female,33854,Master's Degree,41,Management_Consultant,0,1,1,1,6,12,0,1,0,0.5469000894444658,0.63,Potential_Customer,Prospect_Potential_Customer
655,656,411048,Female,73751,Master's Degree,55,Corporate_Lawyer,0,0,1,0,8,25,0,1,0,0.5665676465739625,0.56,Potential_Customer,Prospect_Potential_Customer
656,657,411048,Male,40047,Bachelor's Degree,43,Investment Banker,0,1,0,1,15,12,0,0,1,0.5364698577671427,0.57,Potential_Customer,Prospect_Potential_Customer
657,658,411048,Male,126693,Post Doctoral Degree,43,Product_Manager,0,0,1,0,29,17,1,0,1,0.631233657579626,0.64,Potential_Customer,Prospect_Potential_Customer
658,659,411048,Female,38896,Post Doctoral Degree,55,Product_Manager,0,0,1,1,13,10,1,1,0,0.6269867099232146,0.58,Potential_Customer,Prospect_Potential_Customer
659,660,411048,Female,86093,Post Doctoral Degree,27,Management_Consultant,1,1,0,1,22,19,0,1,0,0.5511389366975536,0.29,Premium_Customer,Prospect_Potential_Customer
660,661,411037,Male,63978,Master's Degree,54,Data_Scientist,0,0,0,0,2,3,0,1,0,0.5291172698415688,0.35,Premium_Customer,Prospect_Potential_Customer
661,662,411037,Female,198865,Master's Degree,57,Full_Stack_Software_Developer,0,1,1,0,5,6,1,1,0,0.5104067617987524,0.55,Potential_Customer,Prospect_Potential_Customer
662,663,411037,Female,142454,Post Doctoral Degree,27,Management_Consultant,1,0,0,0,16,9,1,0,1,0.5392170844939493,0.64,Potential_Customer,Prospect_Potential_Customer
663,664,411037,Female,69988,Master's Degree,37,Blockchain_Developer,1,0,0,0,9,26,1,0,1,0.3138760942824133,0.83,Non_Premium_Customer,Prospect_Potential_Customer
664,665,411037,Male,166772,Bachelor's Degree,30,Management_Consultant,1,1,0,1,11,13,0,1,0,0.49906206667656544,0.57,Non_Premium_Customer,Prospect_Potential_Customer
665,666,411037,Female,129175,Post Doctoral Degree,31,Investment Banker,0,0,0,1,19,1,1,1,0,0.61217352502813,0.31,Premium_Customer,Prospect_Potential_Customer
666,667,411037,Male,141965,Bachelor's Degree,46,Corporate_Lawyer,0,0,1,0,15,1,0,1,0,0.6454806821546238,0.36,Premium_Customer,Prospect_Potential_Customer
667,668,411037,Male,142638,Master's Degree,49,Data_Scientist,0,0,1,1,1,27,1,1,0,0.4168386479549389,0.56,Non_Premium_Customer,Prospect_Potential_Customer
668,669,411037,Male,140247,Bachelor's Degree,34,Investment Banker,1,1,0,0,23,2,0,1,0,0.5697987909736241,0.22,Premium_Customer,Prospect_Potential_Customer
669,670,411037,Male,150985,Bachelor's Degree,52,Data_Scientist,1,0,1,1,5,26,1,0,1,0.3531533569860794,0.67,Non_Premium_Customer,Prospect_Potential_Customer
670,671,411042,Female,156613,Bachelor's Degree,43,Corporate_Lawyer,1,1,1,0,29,8,0,1,0,0.5837639909059983,0.65,Potential_Customer,Prospect_Potential_Customer
671,672,411042,Female,195056,Post Doctoral Degree,37,Full_Stack_Software_Developer,0,1,0,0,21,16,1,0,1,0.5048740853099593,0.25,Non_Potential_Customer,Prospect_Non_Potential_Customer
672,673,411042,Female,93653,Master's Degree,28,Machine_Learning_Expert,0,1,1,1,28,1,0,0,1,0.45884270366518387,0.31,Non_Potential_Customer,Prospect_Non_Potential_Customer
673,674,411042,Female,71204,Bachelor's Degree,40,Management_Consultant,1,1,1,0,2,18,0,0,1,0.4484975100454076,0.63,Non_Premium_Customer,Prospect_Potential_Customer
674,675,411042,Female,84802,Master's Degree,29,Investment Banker,1,0,0,0,24,29,0,1,0,0.44981130985421663,0.45,Non_Potential_Customer,Prospect_Non_Potential_Customer
675,676,411042,Female,170138,Master's Degree,34,Investment Banker,1,0,0,0,11,9,0,1,0,0.5471292282087217,0.59,Potential_Customer,Prospect_Potential_Customer
676,677,411042,Female,124720,Bachelor's Degree,34,Corporate_Lawyer,0,0,1,1,20,10,1,0,1,0.5276328747350835,0.35,Premium_Customer,Prospect_Potential_Customer
677,678,411042,Female,72200,Master's Degree,58,Full_Stack_Software_Developer,1,0,1,1,5,25,0,0,1,0.43946119501030395,0.66,Non_Premium_Customer,Prospect_Potential_Customer
678,679,411042,Male,96380,Master's Degree,53,Product_Manager,0,1,1,1,7,9,1,0,1,0.633048493151509,0.14,Premium_Customer,Prospect_Potential_Customer
679,680,411042,Female,182527,Master's Degree,44,Investment Banker,1,0,0,1,21,13,1,0,1,0.4980134253055439,0.24,Non_Potential_Customer,Prospect_Non_Potential_Customer
680,681,411028,Male,142802,Post Doctoral Degree,34,Full_Stack_Software_Developer,0,1,1,0,18,24,0,1,0,0.5656628864439284,0.49,Potential_Customer,Prospect_Potential_Customer
681,682,411028,Female,191623,Master's Degree,31,Product_Manager,1,0,1,1,24,13,0,1,0,0.5816780546760945,0.67,Potential_Customer,Prospect_Potential_Customer
682,683,411028,Male,49190,Bachelor's Degree,57,Management_Consultant,0,1,0,1,19,14,1,0,1,0.46038407185510516,0.65,Non_Premium_Customer,Prospect_Potential_Customer
683,684,411028,Female,187769,Bachelor's Degree,51,Corporate_Lawyer,0,0,0,0,13,23,1,0,1,0.45928605171682285,0.62,Non_Premium_Customer,Prospect_Potential_Customer
684,685,411028,Female,138689,Master's Degree,40,Product_Manager,1,1,1,0,26,6,1,1,0,0.5889140075126845,0.47,Potential_Customer,Prospect_Potential_Customer
685,686,411028,Male,173645,Post Doctoral Degree,43,Data_Scientist,1,1,1,0,24,11,1,1,0,0.5512210935440109,0.37,Premium_Customer,Prospect_Potential_Customer
686,687,411028,Male,143041,Master's Degree,52,Data_Scientist,1,1,0,1,1,26,0,1,0,0.4525308208267773,0.59,Non_Premium_Customer,Prospect_Potential_Customer
687,688,411028,Male,39356,Master's Degree,41,Product_Manager,0,1,1,0,4,4,1,1,0,0.6442223888845486,0.42,Premium_Customer,Prospect_Potential_Customer
688,689,411028,Male,192432,Post Doctoral Degree,54,Management_Consultant,1,1,0,1,18,27,0,1,0,0.5739020955501575,0.48,Potential_Customer,Prospect_Potential_Customer
689,690,411028,Male,170667,Master's Degree,40,Blockchain_Developer,1,0,1,0,22,9,0,1,0,0.4816226308047803,0.52,Non_Premium_Customer,Prospect_Potential_Customer
690,691,411001,Male,96709,Master's Degree,51,Blockchain_Developer,0,0,0,1,24,12,1,1,0,0.4198400776056212,0.46,Non_Potential_Customer,Prospect_Non_Potential_Customer
691,692,411001,Male,144830,Post Doctoral Degree,34,Investment Banker,1,0,0,1,20,18,1,0,1,0.5798064219724167,0.62,Potential_Customer,Prospect_Potential_Customer
692,693,411001,Female,191363,Post Doctoral Degree,46,Corporate_Lawyer,0,1,0,0,5,1,1,0,1,0.6932494538962278,0.19,Premium_Customer,Prospect_Potential_Customer
693,694,411001,Male,56703,Post Doctoral Degree,34,Machine_Learning_Expert,1,0,1,0,26,17,1,0,1,0.42995364503143124,0.28,Non_Potential_Customer,Prospect_Non_Potential_Customer
694,695,411001,Female,55244,Post Doctoral Degree,41,Investment Banker,0,1,0,1,28,26,1,0,1,0.5202513214873752,0.51,Potential_Customer,Prospect_Potential_Customer
695,696,411001,Male,36336,Bachelor's Degree,57,Product_Manager,0,0,1,0,7,8,0,0,1,0.5854005255074307,0.23,Premium_Customer,Prospect_Potential_Customer
696,697,411001,Male,65372,Master's Degree,38,Corporate_Lawyer,1,0,0,0,17,9,1,0,1,0.6115181013443715,0.43,Premium_Customer,Prospect_Potential_Customer
697,698,411001,Female,72410,Master's Degree,42,Investment Banker,1,0,1,1,3,4,1,0,1,0.555130826048007,0.27,Premium_Customer,Prospect_Potential_Customer
698,699,411001,Male,185449,Post Doctoral Degree,49,Product_Manager,1,1,0,0,22,26,0,1,0,0.6332744572769635,0.51,Potential_Customer,Prospect_Potential_Customer
699,700,411001,Female,96788,Master's Degree,50,Machine_Learning_Expert,1,0,0,0,20,17,1,1,0,0.3198810632970089,0.57,Non_Premium_Customer,Prospect_Potential_Customer
700,701,411007,Male,125478,Post Doctoral Degree,36,Full_Stack_Software_Developer,0,1,1,0,12,9,1,1,0,0.5958684543127749,0.69,Potential_Customer,Prospect_Potential_Customer
701,702,411007,Female,136962,Master's Degree,26,Corporate_Lawyer,1,1,0,0,11,15,0,1,0,0.6009886008145714,0.2,Premium_Customer,Prospect_Potential_Customer
702,703,411007,Male,107219,Bachelor's Degree,45,Machine_Learning_Expert,1,0,0,1,16,9,1,1,0,0.33712863640671786,0.76,Non_Premium_Customer,Prospect_Potential_Customer
703,704,411007,Female,170075,Post Doctoral Degree,26,Machine_Learning_Expert,1,0,0,0,14,15,0,0,1,0.42502882148076965,0.8,Non_Premium_Customer,Prospect_Potential_Customer
704,705,411007,Female,194718,Bachelor's Degree,41,Management_Consultant,1,0,1,1,23,3,1,0,1,0.46287674411492674,0.47,Non_Premium_Customer,Prospect_Potential_Customer
705,706,411007,Female,173866,Master's Degree,57,Machine_Learning_Expert,0,0,1,1,9,18,1,0,1,0.3512044692169465,0.85,Non_Premium_Customer,Prospect_Potential_Customer
706,707,411007,Male,167185,Bachelor's Degree,44,Product_Manager,0,0,1,1,27,20,0,1,0,0.5363750591191059,0.75,Potential_Customer,Prospect_Potential_Customer
707,708,411007,Female,162642,Master's Degree,47,Data_Scientist,1,1,1,0,11,14,1,1,0,0.4312661825283382,0.64,Non_Premium_Customer,Prospect_Potential_Customer
708,709,411007,Female,67488,Bachelor's Degree,37,Machine_Learning_Expert,0,1,1,1,28,27,0,0,1,0.29591228524152746,0.66,Non_Premium_Customer,Prospect_Potential_Customer
709,710,411007,Female,166177,Master's Degree,24,Product_Manager,0,0,0,0,6,30,1,1,0,0.4554082014885909,0.46,Non_Potential_Customer,Prospect_Non_Potential_Customer
710,711,411033,Female,178945,Bachelor's Degree,25,Machine_Learning_Expert,1,1,0,0,19,16,0,0,1,0.3164794537469105,0.84,Non_Premium_Customer,Prospect_Potential_Customer
711,712,411033,Female,194235,Bachelor's Degree,58,Investment Banker,0,1,0,0,7,3,1,1,0,0.5031078924306961,0.33,Non_Potential_Customer,Prospect_Non_Potential_Customer
712,713,411033,Female,184611,Master's Degree,25,Data_Scientist,1,1,1,0,11,6,0,0,1,0.5020132295405119,0.47,Non_Premium_Customer,Prospect_Potential_Customer
713,714,411033,Male,151582,Bachelor's Degree,32,Investment Banker,1,1,1,0,26,12,0,0,1,0.5445957566613857,0.59,Potential_Customer,Prospect_Potential_Customer
714,715,411033,Female,71157,Bachelor's Degree,43,Product_Manager,1,1,1,1,14,26,0,1,0,0.479463034699188,0.33,Non_Potential_Customer,Prospect_Non_Potential_Customer
715,716,411033,Female,107556,Bachelor's Degree,26,Full_Stack_Software_Developer,0,1,1,0,30,28,1,0,1,0.33731560486974244,0.61,Non_Premium_Customer,Prospect_Potential_Customer
716,717,411033,Female,126572,Master's Degree,51,Blockchain_Developer,0,0,1,1,12,25,0,0,1,0.38250448649553265,0.66,Non_Premium_Customer,Prospect_Potential_Customer
717,718,411033,Female,189324,Master's Degree,32,Machine_Learning_Expert,0,0,0,1,24,8,1,1,0,0.3639114633874906,0.76,Non_Premium_Customer,Prospect_Potential_Customer
718,719,411033,Female,130682,Bachelor's Degree,43,Investment Banker,1,0,0,0,13,23,0,1,0,0.4200151958638852,0.57,Non_Premium_Customer,Prospect_Potential_Customer
719,720,411033,Male,170186,Master's Degree,57,Full_Stack_Software_Developer,1,0,0,1,2,13,1,0,1,0.48673860902851857,0.61,Non_Premium_Customer,Prospect_Potential_Customer
720,721,411004,Female,66683,Post Doctoral Degree,51,Data_Scientist,1,0,0,1,26,11,0,0,1,0.5078531247088033,0.48,Non_Premium_Customer,Prospect_Potential_Customer
721,722,411004,Female,179045,Post Doctoral Degree,29,Data_Scientist,1,1,1,1,28,27,1,1,0,0.43871132300380583,0.55,Non_Premium_Customer,Prospect_Potential_Customer
722,723,411004,Female,173063,Bachelor's Degree,46,Blockchain_Developer,0,1,0,1,13,27,1,0,1,0.2850397153626651,0.51,Non_Premium_Customer,Prospect_Potential_Customer
723,724,411004,Female,137222,Master's Degree,40,Data_Scientist,0,0,1,1,5,10,1,1,0,0.4420118532850282,0.5,Non_Premium_Customer,Prospect_Potential_Customer
724,725,411004,Male,169245,Post Doctoral Degree,48,Product_Manager,0,1,0,0,18,25,1,0,1,0.6065032544742925,0.51,Potential_Customer,Prospect_Potential_Customer
725,726,411004,Male,136306,Post Doctoral Degree,26,Data_Scientist,1,0,0,0,20,7,1,0,1,0.5266380773237309,0.37,Premium_Customer,Prospect_Potential_Customer
726,727,411004,Male,46723,Bachelor's Degree,29,Blockchain_Developer,1,1,1,1,5,15,0,0,1,0.40928781616257015,0.57,Non_Premium_Customer,Prospect_Potential_Customer
727,728,411004,Male,169796,Master's Degree,57,Management_Consultant,1,0,0,1,10,5,0,0,1,0.5877524974473141,0.49,Potential_Customer,Prospect_Potential_Customer
728,729,411004,Male,85138,Master's Degree,29,Management_Consultant,0,1,1,1,7,11,1,0,1,0.5567536754790771,0.58,Potential_Customer,Prospect_Potential_Customer
729,730,411004,Male,70709,Master's Degree,58,Blockchain_Developer,0,0,1,1,14,7,1,1,0,0.4630718411736061,0.43,Non_Potential_Customer,Prospect_Non_Potential_Customer
730,731,411038,Female,50421,Master's Degree,31,Full_Stack_Software_Developer,1,0,0,1,27,8,1,1,0,0.4422912330837359,0.38,Non_Potential_Customer,Prospect_Non_Potential_Customer
731,732,411038,Male,112869,Bachelor's Degree,53,Corporate_Lawyer,1,1,0,0,5,18,1,1,0,0.5369864238426716,0.41,Premium_Customer,Prospect_Potential_Customer
732,733,411038,Male,198807,Master's Degree,26,Blockchain_Developer,1,1,1,0,29,10,1,1,0,0.45398311553219733,0.38,Non_Potential_Customer,Prospect_Non_Potential_Customer
733,734,411038,Female,70395,Master's Degree,33,Machine_Learning_Expert,1,1,1,0,28,4,1,1,0,0.39902165984907595,0.49,Non_Premium_Customer,Prospect_Potential_Customer
734,735,411038,Male,165774,Bachelor's Degree,48,Management_Consultant,0,0,1,0,1,20,0,0,1,0.47776313636633655,0.65,Non_Premium_Customer,Prospect_Potential_Customer
735,736,411038,Male,185533,Bachelor's Degree,59,Data_Scientist,1,1,0,1,13,29,0,0,1,0.37537658895940507,0.58,Non_Premium_Customer,Prospect_Potential_Customer
736,737,411038,Male,156008,Bachelor's Degree,47,Corporate_Lawyer,0,0,0,1,7,18,0,0,1,0.564008734357762,0.54,Potential_Customer,Prospect_Potential_Customer
737,738,411038,Male,130983,Bachelor's Degree,54,Management_Consultant,1,1,1,1,20,19,1,1,0,0.4561518592254408,0.69,Non_Premium_Customer,Prospect_Potential_Customer
738,739,411038,Female,117924,Post Doctoral Degree,42,Data_Scientist,0,1,0,1,4,9,1,0,1,0.5094955254317404,0.46,Non_Potential_Customer,Prospect_Non_Potential_Customer
739,740,411038,Male,48393,Post Doctoral Degree,56,Investment Banker,0,1,0,0,9,13,1,1,0,0.6221769301864855,0.37,Premium_Customer,Prospect_Potential_Customer
740,741,411058,Female,41399,Master's Degree,27,Management_Consultant,0,1,0,0,12,25,1,1,0,0.4242882815077378,0.57,Non_Premium_Customer,Prospect_Potential_Customer
741,742,411058,Male,97958,Bachelor's Degree,26,Corporate_Lawyer,1,1,0,0,7,2,1,1,0,0.596654071112025,0.09,Premium_Customer,Prospect_Potential_Customer
742,743,411058,Female,187811,Bachelor's Degree,60,Product_Manager,1,1,0,1,12,18,0,0,1,0.5054958383167626,0.27,Non_Potential_Customer,Prospect_Non_Potential_Customer
743,744,411058,Male,155600,Post Doctoral Degree,29,Blockchain_Developer,0,1,0,0,6,28,1,1,0,0.43202408605503373,0.58,Non_Premium_Customer,Prospect_Potential_Customer
744,745,411058,Male,188574,Bachelor's Degree,29,Full_Stack_Software_Developer,1,1,1,0,9,23,0,1,0,0.439932884253104,0.6,Non_Premium_Customer,Prospect_Potential_Customer
745,746,411058,Female,98974,Master's Degree,26,Machine_Learning_Expert,1,0,0,1,5,24,1,1,0,0.298690184294895,0.8,Non_Premium_Customer,Prospect_Potential_Customer
746,747,411058,Male,168916,Master's Degree,41,Product_Manager,0,1,1,1,25,8,1,1,0,0.6330987865607359,0.54,Potential_Customer,Prospect_Potential_Customer
747,748,411058,Female,33530,Post Doctoral Degree,33,Full_Stack_Software_Developer,0,1,1,0,12,27,0,1,0,0.504194093973223,0.3,Non_Potential_Customer,Prospect_Non_Potential_Customer
748,749,411058,Male,142926,Post Doctoral Degree,42,Product_Manager,0,1,0,0,29,15,1,0,1,0.6413892769455324,0.46,Premium_Customer,Prospect_Potential_Customer
749,750,411058,Male,176560,Post Doctoral Degree,49,Management_Consultant,0,1,0,0,3,11,1,0,1,0.609791960369569,0.53,Potential_Customer,Prospect_Potential_Customer
750,751,412201,Male,69839,Master's Degree,51,Blockchain_Developer,1,0,0,1,26,21,0,0,1,0.4120316800492507,0.71,Non_Premium_Customer,Prospect_Potential_Customer
751,752,412201,Female,54264,Master's Degree,27,Investment Banker,1,0,0,0,30,19,1,0,1,0.45222512759430766,0.39,Non_Potential_Customer,Prospect_Non_Potential_Customer
752,753,412201,Male,119473,Master's Degree,48,Data_Scientist,1,0,1,0,1,4,0,0,1,0.54073020941652,0.31,Premium_Customer,Prospect_Potential_Customer
753,754,412201,Male,102336,Post Doctoral Degree,57,Full_Stack_Software_Developer,1,1,1,1,13,30,1,1,0,0.5081803989682259,0.42,Non_Potential_Customer,Prospect_Non_Potential_Customer
754,755,412201,Female,31633,Master's Degree,34,Product_Manager,0,1,1,0,4,5,0,1,0,0.6309099067305025,0.52,Potential_Customer,Prospect_Potential_Customer
755,756,412201,Male,149535,Bachelor's Degree,55,Management_Consultant,1,1,1,0,6,5,0,1,0,0.5551980597352383,0.54,Potential_Customer,Prospect_Potential_Customer
756,757,412201,Female,53587,Bachelor's Degree,38,Corporate_Lawyer,0,1,0,1,3,25,0,0,1,0.5035704182767851,0.58,Non_Premium_Customer,Prospect_Potential_Customer
757,758,412201,Male,100997,Bachelor's Degree,41,Investment Banker,0,1,1,1,13,18,1,1,0,0.4969596837466405,0.59,Non_Premium_Customer,Prospect_Potential_Customer
758,759,412201,Female,45398,Master's Degree,36,Blockchain_Developer,0,0,1,0,24,27,0,0,1,0.35907200340667067,0.56,Non_Premium_Customer,Prospect_Potential_Customer
759,760,412201,Female,40115,Bachelor's Degree,37,Blockchain_Developer,1,0,0,0,23,14,0,0,1,0.32974777057454374,0.5,Non_Premium_Customer,Prospect_Potential_Customer
760,761,412207,Male,82487,Post Doctoral Degree,38,Corporate_Lawyer,1,1,0,1,15,15,1,0,1,0.6703328314965706,0.51,Potential_Customer,Prospect_Potential_Customer
761,762,412207,Female,96015,Bachelor's Degree,29,Corporate_Lawyer,1,1,0,1,12,20,0,1,0,0.5162527419716744,0.3,Premium_Customer,Prospect_Potential_Customer
762,763,412207,Male,181338,Post Doctoral Degree,52,Data_Scientist,1,0,1,1,4,8,1,1,0,0.5596261413644038,0.6,Potential_Customer,Prospect_Potential_Customer
763,764,412207,Male,136292,Master's Degree,41,Full_Stack_Software_Developer,0,0,1,0,14,28,0,0,1,0.4687433626489947,0.41,Non_Potential_Customer,Prospect_Non_Potential_Customer
764,765,412207,Male,59302,Bachelor's Degree,55,Management_Consultant,0,1,1,1,26,9,0,0,1,0.5362304809225497,0.46,Premium_Customer,Prospect_Potential_Customer
765,766,412207,Female,159349,Master's Degree,30,Full_Stack_Software_Developer,0,1,1,1,13,10,0,1,0,0.5247305764265469,0.68,Potential_Customer,Prospect_Potential_Customer
766,767,412207,Male,195222,Master's Degree,46,Corporate_Lawyer,0,0,1,1,3,4,1,0,1,0.6687764058414198,0.37,Premium_Customer,Prospect_Potential_Customer
767,768,412207,Male,187407,Bachelor's Degree,46,Product_Manager,0,1,0,0,26,27,1,1,0,0.4658543315133127,0.41,Non_Potential_Customer,Prospect_Non_Potential_Customer
768,769,412207,Female,159525,Post Doctoral Degree,26,Corporate_Lawyer,1,0,0,0,23,1,0,0,1,0.6949673483795555,0.28,Premium_Customer,Prospect_Potential_Customer
769,770,412207,Male,84235,Bachelor's Degree,52,Machine_Learning_Expert,1,0,0,0,23,9,1,1,0,0.33137077828708944,0.44,Non_Potential_Customer,Prospect_Non_Potential_Customer
770,771,411014,Female,191965,Post Doctoral Degree,32,Data_Scientist,1,0,0,1,29,5,0,0,1,0.5332129580421996,0.51,Potential_Customer,Prospect_Potential_Customer
771,772,411014,Male,142336,Post Doctoral Degree,55,Investment Banker,1,0,0,0,2,16,1,1,0,0.5944322035230027,0.46,Premium_Customer,Prospect_Potential_Customer
772,773,411014,Female,71757,Bachelor's Degree,35,Blockchain_Developer,0,1,1,1,4,20,0,0,1,0.3573339214821628,0.78,Non_Premium_Customer,Prospect_Potential_Customer
773,774,411014,Male,103596,Master's Degree,28,Blockchain_Developer,0,0,0,1,7,10,0,0,1,0.46618896412626104,0.69,Non_Premium_Customer,Prospect_Potential_Customer
774,775,411014,Male,108923,Master's Degree,26,Investment Banker,1,1,0,1,2,7,1,0,1,0.585004526206922,0.36,Premium_Customer,Prospect_Potential_Customer
775,776,411014,Female,48212,Post Doctoral Degree,39,Data_Scientist,0,0,1,0,13,16,1,0,1,0.4665398090765472,0.67,Non_Premium_Customer,Prospect_Potential_Customer
776,777,411014,Female,50805,Post Doctoral Degree,34,Investment Banker,0,0,0,0,1,18,1,1,0,0.5356635131792118,0.5,Potential_Customer,Prospect_Potential_Customer
777,778,411014,Male,66527,Post Doctoral Degree,36,Corporate_Lawyer,0,1,0,0,29,11,0,1,0,0.7133903555876789,0.82,Potential_Customer,Prospect_Potential_Customer
778,779,411014,Female,93437,Master's Degree,46,Corporate_Lawyer,1,1,1,1,27,27,1,1,0,0.5311158828289869,0.69,Potential_Customer,Prospect_Potential_Customer
779,780,411014,Male,191683,Post Doctoral Degree,57,Machine_Learning_Expert,0,1,0,1,20,2,0,1,0,0.5594489028722667,0.53,Potential_Customer,Prospect_Potential_Customer
780,781,411017,Male,131355,Bachelor's Degree,24,Data_Scientist,0,1,0,0,24,12,0,1,0,0.43558818153645196,0.51,Non_Premium_Customer,Prospect_Potential_Customer
781,782,411017,Male,71894,Master's Degree,54,Management_Consultant,1,1,0,0,26,9,0,0,1,0.5732135053753373,0.51,Potential_Customer,Prospect_Potential_Customer
